[train: Epoch 1, 1150 / 1875] FPS: 49.9 (207.1)  ,  DataTime: 0.485 (0.011)  ,  ForwardTime: 0.145  ,  TotalTime: 0.641  ,  Loss/total: 5.32831  ,  Loss/ce: 5.28218  ,  IoU: 0.07968  ,  pro_loss: 0.23067
[train: Epoch 1, 1200 / 1875] FPS: 50.1 (197.3)  ,  DataTime: 0.483 (0.011)  ,  ForwardTime: 0.144  ,  TotalTime: 0.638  ,  Loss/total: 5.31018  ,  Loss/ce: 5.26457  ,  IoU: 0.08412  ,  pro_loss: 0.22803
[train: Epoch 1, 1250 / 1875] FPS: 50.2 (209.0)  ,  DataTime: 0.482 (0.011)  ,  ForwardTime: 0.144  ,  TotalTime: 0.637  ,  Loss/total: 5.29241  ,  Loss/ce: 5.24729  ,  IoU: 0.08874  ,  pro_loss: 0.22559
[train: Epoch 1, 1300 / 1875] FPS: 50.5 (204.1)  ,  DataTime: 0.479 (0.011)  ,  ForwardTime: 0.144  ,  TotalTime: 0.634  ,  Loss/total: 5.27572  ,  Loss/ce: 5.23105  ,  IoU: 0.09365  ,  pro_loss: 0.22334
[train: Epoch 1, 1350 / 1875] FPS: 50.6 (201.0)  ,  DataTime: 0.478 (0.011)  ,  ForwardTime: 0.144  ,  TotalTime: 0.632  ,  Loss/total: 5.25927  ,  Loss/ce: 5.21502  ,  IoU: 0.09834  ,  pro_loss: 0.22126
[train: Epoch 1, 1400 / 1875] FPS: 50.7 (12.3)  ,  DataTime: 0.476 (0.011)  ,  ForwardTime: 0.143  ,  TotalTime: 0.631  ,  Loss/total: 5.24376  ,  Loss/ce: 5.19989  ,  IoU: 0.10361  ,  pro_loss: 0.21932
[train: Epoch 1, 1450 / 1875] FPS: 50.9 (205.3)  ,  DataTime: 0.474 (0.011)  ,  ForwardTime: 0.143  ,  TotalTime: 0.628  ,  Loss/total: 5.22873  ,  Loss/ce: 5.18523  ,  IoU: 0.10874  ,  pro_loss: 0.21752
[train: Epoch 1, 1500 / 1875] FPS: 51.1 (204.5)  ,  DataTime: 0.472 (0.011)  ,  ForwardTime: 0.143  ,  TotalTime: 0.626  ,  Loss/total: 5.21422  ,  Loss/ce: 5.17106  ,  IoU: 0.11419  ,  pro_loss: 0.21583
[train: Epoch 1, 1550 / 1875] FPS: 51.4 (207.3)  ,  DataTime: 0.469 (0.011)  ,  ForwardTime: 0.143  ,  TotalTime: 0.623  ,  Loss/total: 5.19969  ,  Loss/ce: 5.15684  ,  IoU: 0.11928  ,  pro_loss: 0.21425
[train: Epoch 1, 1600 / 1875] FPS: 51.5 (207.0)  ,  DataTime: 0.468 (0.011)  ,  ForwardTime: 0.142  ,  TotalTime: 0.621  ,  Loss/total: 5.18597  ,  Loss/ce: 5.14342  ,  IoU: 0.12427  ,  pro_loss: 0.21277
[train: Epoch 1, 1650 / 1875] FPS: 51.7 (207.9)  ,  DataTime: 0.465 (0.011)  ,  ForwardTime: 0.142  ,  TotalTime: 0.619  ,  Loss/total: 5.17242  ,  Loss/ce: 5.13014  ,  IoU: 0.12941  ,  pro_loss: 0.21138
