[train: Epoch 1, 50 / 1875] FPS: 20.3 (42.1)  ,  DataTime: 0.314 (0.006)  ,  ForwardTime: 1.256  ,  TotalTime: 1.576  ,  Loss/total: 0.98646  ,  Loss/giou: 0.23156  ,  Loss/l1: 0.01644  ,  Loss/location: 0.41856  ,  pro_loss: 0.11292  ,  IoU: 0.78497  ,  Loss/sim: 0.00000
[train: Epoch 1, 600 / 1875] FPS: 57.0 (492.7)  ,  DataTime: 0.394 (0.005)  ,  ForwardTime: 0.162  ,  TotalTime: 0.561  ,  Loss/total: 0.66044  ,  Loss/giou: 0.18287  ,  Loss/l1: 0.01143  ,  Loss/location: 0.20951  ,  pro_loss: 0.14011  ,  IoU: 0.82860  ,  Loss/sim: 0.00000
[train: Epoch 1, 650 / 1875] FPS: 57.3 (17.0)  ,  DataTime: 0.399 (0.005)  ,  ForwardTime: 0.154  ,  TotalTime: 0.559  ,  Loss/total: 0.65345  ,  Loss/giou: 0.18184  ,  Loss/l1: 0.01132  ,  Loss/location: 0.20503  ,  pro_loss: 0.14082  ,  IoU: 0.82952  ,  Loss/sim: 0.00000
[train: Epoch 1, 700 / 1875] FPS: 58.1 (499.8)  ,  DataTime: 0.398 (0.005)  ,  ForwardTime: 0.148  ,  TotalTime: 0.551  ,  Loss/total: 0.64687  ,  Loss/giou: 0.18088  ,  Loss/l1: 0.01122  ,  Loss/location: 0.20087  ,  pro_loss: 0.14070  ,  IoU: 0.83036  ,  Loss/sim: 0.00000
[train: Epoch 1, 750 / 1875] FPS: 58.5 (488.4)  ,  DataTime: 0.400 (0.005)  ,  ForwardTime: 0.142  ,  TotalTime: 0.547  ,  Loss/total: 0.64259  ,  Loss/giou: 0.18014  ,  Loss/l1: 0.01115  ,  Loss/location: 0.19823  ,  pro_loss: 0.14157  ,  IoU: 0.83103  ,  Loss/sim: 0.00000
[train: Epoch 1, 800 / 1875] FPS: 59.0 (482.7)  ,  DataTime: 0.400 (0.005)  ,  ForwardTime: 0.137  ,  TotalTime: 0.542  ,  Loss/total: 0.63768  ,  Loss/giou: 0.17926  ,  Loss/l1: 0.01109  ,  Loss/location: 0.19530  ,  pro_loss: 0.14202  ,  IoU: 0.83185  ,  Loss/sim: 0.00000
[train: Epoch 1, 850 / 1875] FPS: 59.5 (494.0)  ,  DataTime: 0.400 (0.005)  ,  ForwardTime: 0.133  ,  TotalTime: 0.538  ,  Loss/total: 0.63233  ,  Loss/giou: 0.17815  ,  Loss/l1: 0.01098  ,  Loss/location: 0.19259  ,  pro_loss: 0.14259  ,  IoU: 0.83283  ,  Loss/sim: 0.00000
[train: Epoch 1, 900 / 1875] FPS: 60.1 (492.3)  ,  DataTime: 0.398 (0.005)  ,  ForwardTime: 0.129  ,  TotalTime: 0.532  ,  Loss/total: 0.62709  ,  Loss/giou: 0.17713  ,  Loss/l1: 0.01091  ,  Loss/location: 0.18982  ,  pro_loss: 0.14237  ,  IoU: 0.83371  ,  Loss/sim: 0.00000
[train: Epoch 1, 950 / 1875] FPS: 60.4 (266.7)  ,  DataTime: 0.399 (0.005)  ,  ForwardTime: 0.126  ,  TotalTime: 0.530  ,  Loss/total: 0.62267  ,  Loss/giou: 0.17621  ,  Loss/l1: 0.01083  ,  Loss/location: 0.18754  ,  pro_loss: 0.14274  ,  IoU: 0.83452  ,  Loss/sim: 0.00000
[train: Epoch 1, 1000 / 1875] FPS: 60.6 (31.1)  ,  DataTime: 0.400 (0.005)  ,  ForwardTime: 0.123  ,  TotalTime: 0.528  ,  Loss/total: 0.61955  ,  Loss/giou: 0.17577  ,  Loss/l1: 0.01082  ,  Loss/location: 0.18537  ,  pro_loss: 0.14260  ,  IoU: 0.83501  ,  Loss/sim: 0.00000
[train: Epoch 1, 1050 / 1875] FPS: 61.2 (487.2)  ,  DataTime: 0.398 (0.005)  ,  ForwardTime: 0.119  ,  TotalTime: 0.522  ,  Loss/total: 0.61591  ,  Loss/giou: 0.17508  ,  Loss/l1: 0.01077  ,  Loss/location: 0.18332  ,  pro_loss: 0.14281  ,  IoU: 0.83570  ,  Loss/sim: 0.00000
[train: Epoch 1, 1100 / 1875] FPS: 61.7 (14.7)  ,  DataTime: 0.397 (0.005)  ,  ForwardTime: 0.117  ,  TotalTime: 0.519  ,  Loss/total: 0.61112  ,  Loss/giou: 0.17407  ,  Loss/l1: 0.01069  ,  Loss/location: 0.18097  ,  pro_loss: 0.14292  ,  IoU: 0.83658  ,  Loss/sim: 0.00000
[train: Epoch 1, 1150 / 1875] FPS: 62.0 (13.9)  ,  DataTime: 0.396 (0.005)  ,  ForwardTime: 0.114  ,  TotalTime: 0.516  ,  Loss/total: 0.60934  ,  Loss/giou: 0.17383  ,  Loss/l1: 0.01065  ,  Loss/location: 0.17981  ,  pro_loss: 0.14321  ,  IoU: 0.83681  ,  Loss/sim: 0.00000
[train: Epoch 1, 1200 / 1875] FPS: 62.7 (494.1)  ,  DataTime: 0.393 (0.005)  ,  ForwardTime: 0.112  ,  TotalTime: 0.510  ,  Loss/total: 0.60628  ,  Loss/giou: 0.17333  ,  Loss/l1: 0.01061  ,  Loss/location: 0.17795  ,  pro_loss: 0.14317  ,  IoU: 0.83728  ,  Loss/sim: 0.00000
[train: Epoch 1, 1250 / 1875] FPS: 63.0 (490.5)  ,  DataTime: 0.393 (0.005)  ,  ForwardTime: 0.110  ,  TotalTime: 0.508  ,  Loss/total: 0.60320  ,  Loss/giou: 0.17261  ,  Loss/l1: 0.01055  ,  Loss/location: 0.17655  ,  pro_loss: 0.14332  ,  IoU: 0.83793  ,  Loss/sim: 0.00000
[train: Epoch 1, 1300 / 1875] FPS: 63.5 (504.2)  ,  DataTime: 0.391 (0.005)  ,  ForwardTime: 0.108  ,  TotalTime: 0.504  ,  Loss/total: 0.60005  ,  Loss/giou: 0.17192  ,  Loss/l1: 0.01049  ,  Loss/location: 0.17503  ,  pro_loss: 0.14353  ,  IoU: 0.83856  ,  Loss/sim: 0.00000
[train: Epoch 1, 1350 / 1875] FPS: 63.7 (490.0)  ,  DataTime: 0.391 (0.005)  ,  ForwardTime: 0.106  ,  TotalTime: 0.503  ,  Loss/total: 0.59854  ,  Loss/giou: 0.17158  ,  Loss/l1: 0.01046  ,  Loss/location: 0.17440  ,  pro_loss: 0.14347  ,  IoU: 0.83890  ,  Loss/sim: 0.00000
[train: Epoch 1, 1400 / 1875] FPS: 63.8 (497.8)  ,  DataTime: 0.392 (0.005)  ,  ForwardTime: 0.104  ,  TotalTime: 0.502  ,  Loss/total: 0.59634  ,  Loss/giou: 0.17103  ,  Loss/l1: 0.01042  ,  Loss/location: 0.17348  ,  pro_loss: 0.14348  ,  IoU: 0.83942  ,  Loss/sim: 0.00000
[train: Epoch 1, 1450 / 1875] FPS: 64.2 (488.3)  ,  DataTime: 0.390 (0.005)  ,  ForwardTime: 0.103  ,  TotalTime: 0.498  ,  Loss/total: 0.59437  ,  Loss/giou: 0.17060  ,  Loss/l1: 0.01039  ,  Loss/location: 0.17247  ,  pro_loss: 0.14379  ,  IoU: 0.83983  ,  Loss/sim: 0.00000
[train: Epoch 1, 1500 / 1875] FPS: 64.5 (43.6)  ,  DataTime: 0.390 (0.005)  ,  ForwardTime: 0.101  ,  TotalTime: 0.496  ,  Loss/total: 0.59279  ,  Loss/giou: 0.17021  ,  Loss/l1: 0.01036  ,  Loss/location: 0.17174  ,  pro_loss: 0.14406  ,  IoU: 0.84019  ,  Loss/sim: 0.00000
[train: Epoch 1, 1550 / 1875] FPS: 65.1 (58.8)  ,  DataTime: 0.386 (0.005)  ,  ForwardTime: 0.100  ,  TotalTime: 0.491  ,  Loss/total: 0.59072  ,  Loss/giou: 0.16994  ,  Loss/l1: 0.01034  ,  Loss/location: 0.17033  ,  pro_loss: 0.14409  ,  IoU: 0.84048  ,  Loss/sim: 0.00000
[train: Epoch 1, 1600 / 1875] FPS: 65.5 (489.7)  ,  DataTime: 0.385 (0.005)  ,  ForwardTime: 0.099  ,  TotalTime: 0.489  ,  Loss/total: 0.58858  ,  Loss/giou: 0.16937  ,  Loss/l1: 0.01029  ,  Loss/location: 0.16953  ,  pro_loss: 0.14434  ,  IoU: 0.84096  ,  Loss/sim: 0.00000
[train: Epoch 1, 1650 / 1875] FPS: 65.5 (473.8)  ,  DataTime: 0.385 (0.005)  ,  ForwardTime: 0.098  ,  TotalTime: 0.488  ,  Loss/total: 0.58670  ,  Loss/giou: 0.16907  ,  Loss/l1: 0.01025  ,  Loss/location: 0.16851  ,  pro_loss: 0.14401  ,  IoU: 0.84122  ,  Loss/sim: 0.00000
[train: Epoch 1, 1700 / 1875] FPS: 65.6 (10.8)  ,  DataTime: 0.386 (0.005)  ,  ForwardTime: 0.097  ,  TotalTime: 0.487  ,  Loss/total: 0.58519  ,  Loss/giou: 0.16864  ,  Loss/l1: 0.01021  ,  Loss/location: 0.16801  ,  pro_loss: 0.14409  ,  IoU: 0.84161  ,  Loss/sim: 0.00000
[train: Epoch 1, 1750 / 1875] FPS: 65.9 (492.8)  ,  DataTime: 0.385 (0.005)  ,  ForwardTime: 0.096  ,  TotalTime: 0.485  ,  Loss/total: 0.58324  ,  Loss/giou: 0.16825  ,  Loss/l1: 0.01018  ,  Loss/location: 0.16697  ,  pro_loss: 0.14438  ,  IoU: 0.84195  ,  Loss/sim: 0.00000
[train: Epoch 1, 1800 / 1875] FPS: 66.0 (488.2)  ,  DataTime: 0.385 (0.005)  ,  ForwardTime: 0.095  ,  TotalTime: 0.484  ,  Loss/total: 0.58133  ,  Loss/giou: 0.16781  ,  Loss/l1: 0.01014  ,  Loss/location: 0.16615  ,  pro_loss: 0.14438  ,  IoU: 0.84237  ,  Loss/sim: 0.00000
[train: Epoch 1, 1850 / 1875] FPS: 66.3 (295.1)  ,  DataTime: 0.384 (0.005)  ,  ForwardTime: 0.094  ,  TotalTime: 0.483  ,  Loss/total: 0.58036  ,  Loss/giou: 0.16761  ,  Loss/l1: 0.01013  ,  Loss/location: 0.16562  ,  pro_loss: 0.14433  ,  IoU: 0.84259  ,  Loss/sim: 0.00000
[train: Epoch 1, 1875 / 1875] FPS: 66.4 (28.6)  ,  DataTime: 0.383 (0.005)  ,  ForwardTime: 0.093  ,  TotalTime: 0.482  ,  Loss/total: 0.57953  ,  Loss/giou: 0.16743  ,  Loss/l1: 0.01011  ,  Loss/location: 0.16525  ,  pro_loss: 0.14431  ,  IoU: 0.84275  ,  Loss/sim: 0.00000
[train: Epoch 2, 50 / 1875] FPS: 62.7 (10.6)  ,  DataTime: 0.437 (0.006)  ,  ForwardTime: 0.068  ,  TotalTime: 0.511  ,  Loss/total: 0.50707  ,  Loss/giou: 0.15095  ,  Loss/l1: 0.00874  ,  Loss/location: 0.13265  ,  pro_loss: 0.14416  ,  IoU: 0.85693  ,  Loss/sim: 0.00000
[train: Epoch 2, 100 / 1875] FPS: 63.5 (485.5)  ,  DataTime: 0.432 (0.005)  ,  ForwardTime: 0.066  ,  TotalTime: 0.504  ,  Loss/total: 0.51586  ,  Loss/giou: 0.15265  ,  Loss/l1: 0.00889  ,  Loss/location: 0.13720  ,  pro_loss: 0.14458  ,  IoU: 0.85574  ,  Loss/sim: 0.00000
[train: Epoch 2, 150 / 1875] FPS: 59.8 (10.4)  ,  DataTime: 0.464 (0.005)  ,  ForwardTime: 0.065  ,  TotalTime: 0.535  ,  Loss/total: 0.51425  ,  Loss/giou: 0.15235  ,  Loss/l1: 0.00900  ,  Loss/location: 0.13588  ,  pro_loss: 0.14340  ,  IoU: 0.85648  ,  Loss/sim: 0.00000
[train: Epoch 2, 200 / 1875] FPS: 61.5 (244.6)  ,  DataTime: 0.450 (0.005)  ,  ForwardTime: 0.065  ,  TotalTime: 0.521  ,  Loss/total: 0.51963  ,  Loss/giou: 0.15314  ,  Loss/l1: 0.00908  ,  Loss/location: 0.13918  ,  pro_loss: 0.14401  ,  IoU: 0.85580  ,  Loss/sim: 0.00000
[train: Epoch 2, 250 / 1875] FPS: 62.0 (116.5)  ,  DataTime: 0.447 (0.005)  ,  ForwardTime: 0.064  ,  TotalTime: 0.516  ,  Loss/total: 0.51888  ,  Loss/giou: 0.15218  ,  Loss/l1: 0.00893  ,  Loss/location: 0.14111  ,  pro_loss: 0.14396  ,  IoU: 0.85654  ,  Loss/sim: 0.00000
[train: Epoch 2, 300 / 1875] FPS: 61.9 (477.4)  ,  DataTime: 0.448 (0.005)  ,  ForwardTime: 0.064  ,  TotalTime: 0.517  ,  Loss/total: 0.51888  ,  Loss/giou: 0.15184  ,  Loss/l1: 0.00893  ,  Loss/location: 0.14165  ,  pro_loss: 0.14455  ,  IoU: 0.85688  ,  Loss/sim: 0.00000
[train: Epoch 2, 350 / 1875] FPS: 62.5 (510.5)  ,  DataTime: 0.443 (0.005)  ,  ForwardTime: 0.063  ,  TotalTime: 0.512  ,  Loss/total: 0.51817  ,  Loss/giou: 0.15197  ,  Loss/l1: 0.00891  ,  Loss/location: 0.14072  ,  pro_loss: 0.14473  ,  IoU: 0.85679  ,  Loss/sim: 0.00000
[train: Epoch 2, 400 / 1875] FPS: 63.5 (512.0)  ,  DataTime: 0.435 (0.005)  ,  ForwardTime: 0.063  ,  TotalTime: 0.504  ,  Loss/total: 0.51954  ,  Loss/giou: 0.15230  ,  Loss/l1: 0.00894  ,  Loss/location: 0.14134  ,  pro_loss: 0.14445  ,  IoU: 0.85660  ,  Loss/sim: 0.00000
[train: Epoch 2, 450 / 1875] FPS: 63.6 (21.9)  ,  DataTime: 0.435 (0.005)  ,  ForwardTime: 0.063  ,  TotalTime: 0.503  ,  Loss/total: 0.52200  ,  Loss/giou: 0.15303  ,  Loss/l1: 0.00906  ,  Loss/location: 0.14195  ,  pro_loss: 0.14343  ,  IoU: 0.85611  ,  Loss/sim: 0.00000
[train: Epoch 2, 500 / 1875] FPS: 64.1 (296.5)  ,  DataTime: 0.431 (0.005)  ,  ForwardTime: 0.063  ,  TotalTime: 0.499  ,  Loss/total: 0.52086  ,  Loss/giou: 0.15286  ,  Loss/l1: 0.00906  ,  Loss/location: 0.14129  ,  pro_loss: 0.14281  ,  IoU: 0.85627  ,  Loss/sim: 0.00000
[train: Epoch 2, 550 / 1875] FPS: 65.3 (488.7)  ,  DataTime: 0.422 (0.005)  ,  ForwardTime: 0.063  ,  TotalTime: 0.490  ,  Loss/total: 0.52048  ,  Loss/giou: 0.15292  ,  Loss/l1: 0.00905  ,  Loss/location: 0.14087  ,  pro_loss: 0.14252  ,  IoU: 0.85617  ,  Loss/sim: 0.00000
[train: Epoch 2, 600 / 1875] FPS: 66.1 (497.7)  ,  DataTime: 0.416 (0.005)  ,  ForwardTime: 0.063  ,  TotalTime: 0.484  ,  Loss/total: 0.51974  ,  Loss/giou: 0.15271  ,  Loss/l1: 0.00905  ,  Loss/location: 0.14057  ,  pro_loss: 0.14254  ,  IoU: 0.85638  ,  Loss/sim: 0.00000
[train: Epoch 2, 650 / 1875] FPS: 67.2 (500.5)  ,  DataTime: 0.408 (0.005)  ,  ForwardTime: 0.063  ,  TotalTime: 0.476  ,  Loss/total: 0.51932  ,  Loss/giou: 0.15282  ,  Loss/l1: 0.00904  ,  Loss/location: 0.14006  ,  pro_loss: 0.14215  ,  IoU: 0.85623  ,  Loss/sim: 0.00000
[train: Epoch 2, 700 / 1875] FPS: 67.5 (10.9)  ,  DataTime: 0.406 (0.005)  ,  ForwardTime: 0.063  ,  TotalTime: 0.474  ,  Loss/total: 0.51803  ,  Loss/giou: 0.15237  ,  Loss/l1: 0.00900  ,  Loss/location: 0.13976  ,  pro_loss: 0.14263  ,  IoU: 0.85657  ,  Loss/sim: 0.00000
[train: Epoch 2, 750 / 1875] FPS: 68.6 (504.7)  ,  DataTime: 0.399 (0.005)  ,  ForwardTime: 0.063  ,  TotalTime: 0.466  ,  Loss/total: 0.51714  ,  Loss/giou: 0.15193  ,  Loss/l1: 0.00896  ,  Loss/location: 0.13999  ,  pro_loss: 0.14246  ,  IoU: 0.85689  ,  Loss/sim: 0.00000
[train: Epoch 2, 800 / 1875] FPS: 69.3 (29.1)  ,  DataTime: 0.394 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.462  ,  Loss/total: 0.51663  ,  Loss/giou: 0.15180  ,  Loss/l1: 0.00896  ,  Loss/location: 0.13978  ,  pro_loss: 0.14219  ,  IoU: 0.85702  ,  Loss/sim: 0.00000
[train: Epoch 2, 850 / 1875] FPS: 70.0 (23.1)  ,  DataTime: 0.390 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.457  ,  Loss/total: 0.51740  ,  Loss/giou: 0.15181  ,  Loss/l1: 0.00899  ,  Loss/location: 0.14041  ,  pro_loss: 0.14218  ,  IoU: 0.85702  ,  Loss/sim: 0.00000
[train: Epoch 2, 900 / 1875] FPS: 70.6 (502.3)  ,  DataTime: 0.386 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.453  ,  Loss/total: 0.51699  ,  Loss/giou: 0.15164  ,  Loss/l1: 0.00898  ,  Loss/location: 0.14034  ,  pro_loss: 0.14225  ,  IoU: 0.85723  ,  Loss/sim: 0.00000
[train: Epoch 2, 950 / 1875] FPS: 71.5 (499.4)  ,  DataTime: 0.380 (0.005)  ,  ForwardTime: 0.063  ,  TotalTime: 0.448  ,  Loss/total: 0.51668  ,  Loss/giou: 0.15171  ,  Loss/l1: 0.00897  ,  Loss/location: 0.13997  ,  pro_loss: 0.14224  ,  IoU: 0.85717  ,  Loss/sim: 0.00000
[train: Epoch 2, 1000 / 1875] FPS: 72.2 (483.0)  ,  DataTime: 0.376 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.443  ,  Loss/total: 0.51623  ,  Loss/giou: 0.15152  ,  Loss/l1: 0.00895  ,  Loss/location: 0.14002  ,  pro_loss: 0.14201  ,  IoU: 0.85732  ,  Loss/sim: 0.00000
[train: Epoch 2, 1050 / 1875] FPS: 73.1 (421.5)  ,  DataTime: 0.371 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.438  ,  Loss/total: 0.51636  ,  Loss/giou: 0.15140  ,  Loss/l1: 0.00894  ,  Loss/location: 0.14045  ,  pro_loss: 0.14205  ,  IoU: 0.85747  ,  Loss/sim: 0.00000
[train: Epoch 2, 1100 / 1875] FPS: 73.8 (490.7)  ,  DataTime: 0.367 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.434  ,  Loss/total: 0.51646  ,  Loss/giou: 0.15130  ,  Loss/l1: 0.00893  ,  Loss/location: 0.14078  ,  pro_loss: 0.14211  ,  IoU: 0.85754  ,  Loss/sim: 0.00000
[train: Epoch 2, 1150 / 1875] FPS: 74.3 (250.8)  ,  DataTime: 0.364 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.431  ,  Loss/total: 0.51500  ,  Loss/giou: 0.15089  ,  Loss/l1: 0.00890  ,  Loss/location: 0.14027  ,  pro_loss: 0.14240  ,  IoU: 0.85788  ,  Loss/sim: 0.00000
[train: Epoch 2, 1200 / 1875] FPS: 74.7 (497.5)  ,  DataTime: 0.361 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.428  ,  Loss/total: 0.51476  ,  Loss/giou: 0.15083  ,  Loss/l1: 0.00889  ,  Loss/location: 0.14017  ,  pro_loss: 0.14248  ,  IoU: 0.85795  ,  Loss/sim: 0.00000
[train: Epoch 2, 1250 / 1875] FPS: 75.1 (502.1)  ,  DataTime: 0.359 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.426  ,  Loss/total: 0.51386  ,  Loss/giou: 0.15061  ,  Loss/l1: 0.00887  ,  Loss/location: 0.13980  ,  pro_loss: 0.14240  ,  IoU: 0.85813  ,  Loss/sim: 0.00000
[train: Epoch 2, 1300 / 1875] FPS: 75.8 (496.7)  ,  DataTime: 0.355 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.422  ,  Loss/total: 0.51360  ,  Loss/giou: 0.15056  ,  Loss/l1: 0.00886  ,  Loss/location: 0.13966  ,  pro_loss: 0.14248  ,  IoU: 0.85817  ,  Loss/sim: 0.00000
[train: Epoch 2, 1350 / 1875] FPS: 76.6 (483.3)  ,  DataTime: 0.351 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.418  ,  Loss/total: 0.51274  ,  Loss/giou: 0.15041  ,  Loss/l1: 0.00884  ,  Loss/location: 0.13927  ,  pro_loss: 0.14226  ,  IoU: 0.85830  ,  Loss/sim: 0.00000
[train: Epoch 2, 1400 / 1875] FPS: 77.2 (294.2)  ,  DataTime: 0.347 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.415  ,  Loss/total: 0.51263  ,  Loss/giou: 0.15041  ,  Loss/l1: 0.00885  ,  Loss/location: 0.13910  ,  pro_loss: 0.14231  ,  IoU: 0.85831  ,  Loss/sim: 0.00000
[train: Epoch 2, 1450 / 1875] FPS: 77.8 (503.4)  ,  DataTime: 0.344 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.411  ,  Loss/total: 0.51305  ,  Loss/giou: 0.15051  ,  Loss/l1: 0.00885  ,  Loss/location: 0.13930  ,  pro_loss: 0.14239  ,  IoU: 0.85827  ,  Loss/sim: 0.00000
[train: Epoch 2, 1500 / 1875] FPS: 77.6 (55.0)  ,  DataTime: 0.345 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.412  ,  Loss/total: 0.51366  ,  Loss/giou: 0.15059  ,  Loss/l1: 0.00888  ,  Loss/location: 0.13961  ,  pro_loss: 0.14230  ,  IoU: 0.85824  ,  Loss/sim: 0.00000
[train: Epoch 2, 1550 / 1875] FPS: 77.7 (483.7)  ,  DataTime: 0.345 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.412  ,  Loss/total: 0.51339  ,  Loss/giou: 0.15054  ,  Loss/l1: 0.00887  ,  Loss/location: 0.13954  ,  pro_loss: 0.14206  ,  IoU: 0.85826  ,  Loss/sim: 0.00000
[train: Epoch 2, 1600 / 1875] FPS: 77.5 (491.1)  ,  DataTime: 0.346 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.413  ,  Loss/total: 0.51307  ,  Loss/giou: 0.15038  ,  Loss/l1: 0.00887  ,  Loss/location: 0.13954  ,  pro_loss: 0.14217  ,  IoU: 0.85842  ,  Loss/sim: 0.00000
[train: Epoch 2, 1650 / 1875] FPS: 77.7 (486.3)  ,  DataTime: 0.345 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.412  ,  Loss/total: 0.51307  ,  Loss/giou: 0.15035  ,  Loss/l1: 0.00887  ,  Loss/location: 0.13960  ,  pro_loss: 0.14220  ,  IoU: 0.85845  ,  Loss/sim: 0.00000
[train: Epoch 2, 1700 / 1875] FPS: 77.9 (477.3)  ,  DataTime: 0.344 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.411  ,  Loss/total: 0.51207  ,  Loss/giou: 0.15008  ,  Loss/l1: 0.00884  ,  Loss/location: 0.13928  ,  pro_loss: 0.14211  ,  IoU: 0.85868  ,  Loss/sim: 0.00000
[train: Epoch 2, 1750 / 1875] FPS: 77.5 (488.0)  ,  DataTime: 0.346 (0.005)  ,  ForwardTime: 0.062  ,  TotalTime: 0.413  ,  Loss/total: 0.51153  ,  Loss/giou: 0.14997  ,  Loss/l1: 0.00884  ,  Loss/location: 0.13896  ,  pro_loss: 0.14226  ,  IoU: 0.85878  ,  Loss/sim: 0.00000
